,movie_id,writer_name,writer_role
11653,tt5545028,darron spencer,creator
11654,tt0448185,j.r. bookwalter,story
11655,tt0448185,john treacy,screenplay
11656,tt5135398,lia de luca,story
11657,tt1590092,peter mbwago,screenwriter
11658,tt1590092,hamis mtingwa,screenwriter
11659,tt1590092,sherman ong,screenwriter
11660,tt0363826,jean-louis milesi,scenario
11661,tt0363826,robert guédiguian,scenario
11662,tt4084632,brian wind,script by
11663,tt4084632,ruzena j. zatko,script by
11664,tt4084632,ruzena j. zatko,story
11665,tt0293269,christian beetz,screenplay
11666,tt0293269,birgit herdlitschke,screenplay
11667,tt0486400,lillian sweetser,scenario
11668,tt3584640,gordon sherry,play
11669,tt0432285,jack phelan,screenplay
11670,tt0097315,takashi okazaki,comic
11671,tt6034338,nijah kelly,story editor
11672,tt0195393,craig corman,screenplay
11673,tt0195393,harold robbins,novel
11674,tt3910798,johnny neicho,story
11675,tt3910798,callum oakaby-wright,story
11676,tt0038854,harry ruskin,screen play
11677,tt0038854,niven busch,screen play
11678,tt0038854,james m. cain,based on the novel by
11679,tt1474947,james cadden,story
11680,tt5792186,leesa rowland,story
11681,tt5792186,steven sepaugh,story
11682,tt1982867,dr. norman watson,script supervisor
11683,tt4805900,antonio palacios,screenplay
11684,tt0050336,warren douglas,screenplay
11685,tt0050336,oliver drake,original story
11686,tt0344864,thomas hart,screenplay
11687,tt0344864,henry gilroy,screenplay
11688,tt0344864,kevin hopps,screenplay
11689,tt0344864,tad stones,screenplay
11690,tt0344864,steve englehart,screenplay
11691,tt0344864,marty isenberg,screenplay
11692,tt0040946,harry brown,screen play
11693,tt0040946,kenneth gamet,screen play
11694,tt0040946,garland roark,novel
11695,tt0388791,jeff mike steward,creator
11696,tt1737716,nick mann,story
11697,tt1737716,matthew smith,story
11698,tt0060965,alfonso balcázar,story
11699,tt4943934,jeremy m. inman,screenplay
11700,tt0087980,w. somerset maugham,novel
11701,tt0087980,john byrum,screenplay
11702,tt0087980,bill murray,screenplay
11703,tt0029309,tristram tupper,screenplay
11704,tt0029309,jack moffitt,screenplay
11705,tt0029309,william a. pierce,original story
11706,tt0275230,kenji kamiyama,screenplay
11707,tt3249788,britney tobin,creator
11708,tt2401168,jason carpenter,additional material
11709,tt0060265,vivian connell,novel
11710,tt0060265,albert zugsmith,screenplay
11711,tt2325310,jordan katz,screenwriter
11712,tt2325310,aaron millar,screenplay
11713,tt2325310,aaron millar,story
11714,tt4806782,daniel kleen,story
11715,tt0120462,merrill h. karpf,story
11716,tt0120462,donna ebbs,story
11717,tt0120462,scott weinstein,story
11718,tt0120462,craig spector,teleplay
11719,tt0120462,steve womack,teleplay
11720,tt0063657,gustave field,screenplay
11721,tt0063657,gustave field,story
11722,tt1268820,xaviera hollander,additional writing
11723,tt0101787,marti leimbach,novel
11724,tt0101787,richard friedenberg,screenplay
11725,tt0062433,emilio vieyra,screenplay
11726,tt0062433,emilio vieyra,story
11727,tt0044759,hugh hastings,additional dialogue
11728,tt0020116,randolph bartlett,titles
11729,tt0020116,louis sarecky,story
11730,tt0020116,harvey f. thew,screenplay
11731,tt0020116,harvey f. thew,story
11732,tt0049504,lindsay hardy,from the novel by
11733,tt0052583,winifred wolfe,novel
11734,tt0216771,tatsuhiko kamoi,script
11735,tt0216771,sôichirô tahara,book
11736,tt0492609,claude gaignaire,screenplay
11737,tt0023617,hiroshi inagaki,story
11738,tt1570716,edward t. matlack,story
11739,tt0068315,gale sayers,book
11740,tt0068315,al silverman,book
11741,tt0086361,nik cohn,characters
11742,tt0329638,clare boothe luce,play
11743,tt0076059,david giler,screenplay
11744,tt0076059,jerry belson,screenplay
11745,tt0076059,mordecai richler,screenplay
11746,tt0076059,gerald gaiser,story
11747,tt0474527,suli mccullough,host writer
11748,tt0493272,e.k. nadel,adaptation
11749,tt0493272,paul girard smith,story
11750,tt1497623,ai-mao fu,novel
11751,tt1497623,xiaoni gu,screenplay
11752,tt0110857,neal israel,characters
11753,tt0110857,pat proft,characters
11754,tt0182664,ching kang yao,screenplay
11755,tt2009580,vishaal desai,concept
11756,tt3139154,luitgard matuschka,creator
11757,tt0774030,marion comer,screenplay
11758,tt0774030,craig holland,screenplay
11759,tt1669850,richard von maur,story
11760,tt2413706,michael mintz,story
11761,tt0044363,kon ichikawa,screenplay
11762,tt0044363,nobuo kyôto,story
11763,tt0044363,natto wada,screenplay
11764,tt6180552,junichi fujisaku,composition
11765,tt6180552,shirow masamune,"manga series: ""kôkaku kidôtai"""
11766,tt0191288,paul armond,play
11767,tt0191288,marcel gerbidon,play
11768,tt0191288,jean guitton,scenario & dialogue
11769,tt0191288,jean manoussi,play
11770,tt0021870,james mulhauser,story
11771,tt0021870,francis martin,story
11772,tt0014202,charles e. blaney,story
11773,tt0014202,olga printzlau,adaptation
11774,tt0014202,marion russell,play
11775,tt7926148,jumana manna,concept
11776,tt2636084,philipp gratzer,story
11777,tt2636084,julia nebauer,story
11778,tt0032176,warren duff,screen play
11779,tt0032176,robert lord,from an original story by
11780,tt0058722,maurice ronet,story
11781,tt0058722,jean-charles tacchella,story
11782,tt1934334,fyodor dostoevsky,novel
11783,tt1934334,ivan goncharov,novel
11784,tt1934334,ivan turgenev,novel
11785,tt1663920,shôtarô ishinomori,characters
11786,tt6809936,yoshito usui,manga
11787,tt0023178,keene thompson,story
11788,tt0023178,jo swerling,screenplay
11789,tt0204394,eugene o'neill,play
11790,tt3444730,kôsuke komatsu,screenplay
11791,tt1119192,vladimir kunin,novel
11792,tt0094036,ira levin,novel
11793,tt3248808,keaton kaplan,story
11794,tt0070077,george v. higgins,based on the novel by
11795,tt0070077,paul monash,screenplay
11796,tt0381296,harry schenck,scenario
11797,tt0381296,jay hunt,scenario
11798,tt0024755,claude binyon,additional dialogue
11799,tt0024755,frank butler,additional dialogue
11800,tt0024755,gene fowler,screenplay
11801,tt0024755,benjamin glazer,screenplay
11802,tt2631830,johnny cash,song
11803,tt2631830,stefan gural,screenplay
11804,tt0094326,kenneth grahame,novel
11805,tt0094326,romeo muller,screenplay
11806,tt0086372,piera degli esposti,book
11807,tt0086372,dacia maraini,book
11808,tt0086372,piera degli esposti,story and screenplay
11809,tt0086372,dacia maraini,story and screenplay
11810,tt0086372,marco ferreri,story and screenplay
11811,tt0808313,george baker,adaptation
11812,tt0808313,robert king,play
11813,tt1603385,nóra ruszkai,dramaturge
11814,tt3568570,jack grossman,commentary writer
11815,tt0036525,william beaudine,original screenplay
11816,tt0036525,beryl sachs,original screenplay
11817,tt0184463,kevin richards,screenplay
11818,tt0060090,ferdinando baldi,screenplay
11819,tt0060090,nino milano,screenplay
11820,tt1091867,hirono yamada,screenplay
11821,tt0086520,rumiko takahashi,comic
11822,tt0086520,mamoru oshii,adaptation
11823,tt1776317,ryan barton-grimley,screenplay
11824,tt1776317,ari schneider,screenplay
11825,tt0316788,marie-laure berthelin,adaptation
11826,tt0202407,yôjirô ishizaka,story
11827,tt0023622,samson raphaelson,screenplay
11828,tt0023622,grover jones,adaptation
11829,tt0023622,aladar laszlo,play
11830,tt0035743,warren foster,story
11831,tt1772272,alexis iacono,story
11832,tt0076825,ramón bravo,novel
11833,tt0076825,rené cardona jr.,screenplay
11834,tt0076825,christina schuch,story adaption
11835,tt0027402,stacy aumonier,story
11836,tt1821656,jason young,"short story ""annals of an afro-briton"""
11837,tt0017002,brooke hanlon,story
11838,tt0017002,julien josephson,adaptation
11839,tt1419747,martín deus,screenplay
11840,tt0068454,oscar saul,screenplay
11841,tt0068454,harry essex,screenplay
11842,tt1341337,carlos heitor cony,"chronicle ""a vida sexual de homens e cavalos"""
11843,tt1341337,cid machado jr.,screenplay
11844,tt2251404,joel chandler harris,stories
11845,tt3289468,david díaz,story
11846,tt0031644,ian hay,play
11847,tt0031644,stephen king-hall,play
11848,tt0080837,albert innaurato,play
11849,tt0080837,richard benner,screenplay
11850,tt3756838,mike möller,story
11851,tt3756838,marco theiss,story
11852,tt0027184,wellyn totman,story and screenplay
11853,tt0027184,joseph fields,additional dialogue
11854,tt1489213,marc turtletaub,screenplay
11855,tt2878800,adam lynton,story
11856,tt0344468,herbert brenon,scenario
11857,tt3490794,ethan geron,screenplay
11858,tt3490794,staci gonzalez,screenplay
11859,tt3490794,liana harotian,screenplay
11860,tt0076725,christian k. stead,novel
11861,tt0076725,ian mune,screenplay
11862,tt0076725,arthur baysting,screenplay
11863,tt0063257,giovanni boccaccio,story
11864,tt0063257,jimmy t. murakami,story
11865,tt0063257,charles swenson,story
11866,tt0388420,robert amram,narration
11867,tt1445188,ian janpanay,screenplay
11868,tt0219201,james eastwood,screenplay
11869,tt2412552,james greer,screenplay
11870,tt0007061,george randolph chester,story
11871,tt6215786,katsuki tanaka,manga
11872,tt6215786,keiichi kobayashi,screenplay
11873,tt2161397,kyôtarô nishimura,based on the novel by
11874,tt2161397,yoshimi shinozaki,teleplay
11875,tt0404552,adela ibañez,screenwriter
11876,tt0404552,isabel pisano,screenwriter
11877,tt0016622,sydney horler,novel
11878,tt0079661,sverre holm,norwegian adaptation
11879,tt0079661,øyvind thorsen,norwegian adaptation
11880,tt1699509,laurie collyer,screenplay by
11881,tt1699509,emily bickford lansbury,screenplay by
11882,tt1699509,sara zarr,book
11883,tt0159365,charles frazier,book
11884,tt0159365,anthony minghella,screenplay
11885,tt0439108,otto pietsch,novel
11886,tt0052233,jack davies,original screenplay
11887,tt0052233,henry blyth,original screenplay
11888,tt0052233,norman wisdom,original screenplay
11889,tt0052233,eddie leslie,original screenplay
11890,tt0008640,cyrus townsend brady,story
11891,tt0008640,edward j. montagne,scenario
11892,tt1621045,keith merryman,screenplay
11893,tt1621045,david a. newman,screenplay
11894,tt1621045,steve harvey,book
11895,tt3909904,j.g. underhill,translated by
11896,tt0044828,kenneth gamet,written for the screen by
11897,tt4981668,rocky schenck,scenario
11898,tt1265295,marv z silverman,screenplay
11899,tt0244149,a.e.w. mason,novel
11900,tt0244149,george pleydell bancroft,play
11901,tt4397216,nicholas price,story
11902,tt0250486,alfred lord tennyson,poem
11903,tt1702382,marcel schlutt,screenplay
11904,tt1602500,dante lam,story
11905,tt0825321,joseph lorne kelly,story
11906,tt0825321,william berke,continuity
11907,tt1766155,david e. tolchinsky,screenwriter
11908,tt3875236,dustin murphy,story
11909,tt0362953,arthur 'pops' momand,comic strip keeping up with the joneses
11910,tt1608159,ryan spencer,contributing writer
11911,tt6138688,qi tang,novel
11912,tt1948553,charles mule,concept creator
11913,tt1176671,e.w. sargent,story
11914,tt0027318,theodor berthels,screenplay
11915,tt0027318,sándor faragó,play
11916,tt0027318,henry richter,screenplay
11917,tt2076161,dawn anderson,contributing writer
11918,tt2076161,georgia goodman,head writer
11919,tt2076161,celeste hawes,contributing writer
11920,tt2076161,jim stenman,contributing writer
11921,tt0036509,william lively,original screenplay
11922,tt1377573,adi hillel,story
11923,tt1488157,edward t. matlack,story
11924,tt2229055,liam mcintyre,additional dialogue
11925,tt0464701,james young,scenario
11926,tt1054631,sam harper,screenplay
11927,tt1054631,meredith preston,earlier screenplay
11928,tt0832496,kevin hincker,screenplay
11929,tt0111109,peter gabriel,secret world concept
11930,tt0111109,robert lepage,secret world concept
11931,tt0385880,dan harmon,screenplay
11932,tt0385880,rob schrab,screenplay
11933,tt0385880,pamela pettler,screenplay
11934,tt0385880,dan harmon,story
11935,tt0385880,rob schrab,story
11936,tt0021984,philip klein,screenplay
11937,tt0021984,philip klein,story
11938,tt0021984,sidney lanfield,screenplay
11939,tt0021984,sidney lanfield,story
11940,tt3739960,alexandre dumas père,novel
11941,tt0070769,christopher penfold,story
11942,tt0070769,kenneth harper,original idea
11943,tt3440132,brian perkins,screenplay
11944,tt0043134,paul jarrico,screenplay
11945,tt0043134,james ramsey ullman,novel
11946,tt4819422,kevin connors,story
11947,tt4819422,liam mcdermott,story
11948,tt1785467,william shakespeare,play
11949,tt0449003,james hawes,screenplay
11950,tt1728172,edgar wallace,novel
11951,tt0027698,william anthony mcguire,screenplay
11952,tt0288169,florence philipponnat,collaboration
11953,tt0185658,jack henley,story
11954,tt0185658,glen lambert,story
11955,tt1217065,reikichi inoue,story
11956,tt3249654,pat bishow,story
11957,tt1264121,charles breiner,story
11958,tt1540840,dante alighieri,story
11959,tt6153538,otfried preußler,book
11960,tt0082399,robert clouse,screenplay
11961,tt0082399,emil farkas,based on a screenplay by
11962,tt0082399,george goldsmith,based on a screenplay by
11963,tt1400404,jeny cassady,created and written by
11964,tt1380190,sinikka nopola,screenplay
11965,tt1380190,tiina nopola,screenplay
11966,tt1380190,sinikka nopola,books
11967,tt1380190,tiina nopola,books
11968,tt3557602,masahide motohashi,comic
11969,tt3557602,machiko nasu,screenplay
11970,tt2243130,greg phipps,screenplay
11971,tt1667123,saburo yatsude,creator
11972,tt1667123,akatsuki yamatoya,screenplay
11973,tt3887254,zachary korpi,story
11974,tt3887254,holly roden,story
11975,tt3887254,alec weaver,story
11976,tt0038803,lester lee,story
11977,tt0038803,larry marks,story
11978,tt0126659,isadore bernstein,continuity
11979,tt0126659,william buchanan,additional dialogue
11980,tt0126659,basil dickey,continuity
11981,tt0126659,robert f. hill,original story
11982,tt0151983,john w. dunn,story
11983,tt1399952,marina dyachenko,screenplay
11984,tt1399952,sergey dyachenko,screenplay
11985,tt1399952,arkadiy strugatskiy,"original book ""obitaemyy ostrov"""
11986,tt1399952,boris strugatskiy,"original book ""obitaemyy ostrov"""
11987,tt1399952,eduard volodarskiy,screenplay
11988,tt0265101,david fourier,segment
11989,tt0265101,jason gould,segment
11990,tt0265101,bradley rust gray,segment
11991,tt0265101,lane janger,segment
11992,tt0265101,christopher landon,segment
11993,tt3969278,erica crooks,story
11994,tt3751232,anasuya samanta,screenplay
11995,tt4023120,francesco petrarca,poetry written by
11996,tt4023120,iben ravn,script
11997,tt0019166,peggy gaddis,story
11998,tt0019166,frances guihan,screenplay
11999,tt3959638,sanjay patel,story
12000,tt0153585,james bloodworth,narration
12001,tt0081203,michael butler,screenplay
12002,tt0081203,dennis shryack,screenplay
12003,tt0081203,john kent harrison,screenplay
12004,tt0081203,george armondo,story
12005,tt0081203,james whiton,story
12006,tt0081203,michael butler,story
12007,tt0081203,dennis shryack,story
12008,tt4970620,rocky schenck,scenario
12009,tt0284224,alfredo b. crevenna,adaptation
12010,tt0284224,raúl ramírez,screenplay
12011,tt0284224,raúl ramírez,story
12012,tt0284224,carlos valdemar,adaptation
12013,tt0116852,kamal tabrizi,re-written by
12014,tt0055621,clifford hanley,novel
12015,tt1584141,ken grant,story
12016,tt1584141,andrew reilly,story
12017,tt0023720,hugh stanislaus stange,play
12018,tt0023720,garrett fort,screenplay
12019,tt0023720,ralph murphy,additional dialogue
12020,tt0023720,jane murfin,additional dialogue
12021,tt0036475,joe shuster,comic strip created by: superman
12022,tt0036475,jerry siegel,comic strip created by: superman
12023,tt0036475,jay morton,story
12024,tt0066849,robert wynne-simmons,original screenplay
12025,tt0066849,piers haggard,with additional material by
12026,tt2725178,rik sinkeldam,screenplay
12027,tt1556048,l.v. jefferson,story
12028,tt0016641,lew wallace,novel
12029,tt0016641,june mathis,adaptation
12030,tt0016641,carey wilson,scenario
12031,tt0016641,carey wilson,continuity
12032,tt0016641,bess meredyth,continuity
12033,tt0016641,katherine hilliker,titles
12034,tt0016641,h.h. caldwell,titles
12035,tt0173682,robert gilliam,screenplay
12036,tt0173682,nico mastorakis,story
12037,tt0173682,fred perry,screenplay
12038,tt1316584,michael wang,screenplay
12039,tt0032342,john wexley,screen play
12040,tt0032342,aben kandel,from the novel by
12041,tt1493162,narito kaneko,screenplay
12042,tt1493162,yoshihisa nakagawa,screenplay
